,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
5,ILS,138,005,21,4.000,100.0,.,.,.,.,.,.,.
6,ILS,138,006,16,4.000,100.0,.,.,.,.,.,.,.
7,ILS,138,007,21,3.833,85.7,4.8,4.8,.,4.8,.,.,.
8,ILS,138,008,17,3.971,94.1,5.9,.,.,.,.,.,.
10,ILS,139,001,15,3.933,86.7,13.3,.,.,.,.,.,.
25,ILS,200,001,143,3.773,69.2,23.1,1.4,3.5,0.7,.,0.7,.
26,ILS,201,001,142,3.589,57.0,19.0,15.5,3.5,2.8,0.7,0.7,.
27,ILS,203,001,212,3.723,71.2,14.6,9.0,1.9,1.4,.,1.4,0.5
28,ILS,205,001,54,3.648,83.3,5.6,1.9,1.9,.,1.9,5.6,.
29,ILS,357,001,10,4.000,100.0,.,.,.,.,.,.,.
30,ILS,365,002,15,3.400,40.0,26.7,26.7,.,.,6.7,.,.
31,ILS,371,001,19,3.289,63.2,15.8,.,.,10.5,.,10.5,.
32,ILS,371,002,54,3.537,61.1,16.7,11.1,5.6,1.9,.,3.7,.
33,ILS,371,003,28,3.857,75.0,21.4,3.6,.,.,.,.,.
0,INFO SYS,365,001,12,3.708,58.3,25.0,16.7,.,.,.,.,.
1,INFO SYS,365,002,39,3.590,33.3,53.8,10.3,2.6,.,.,.,.
3,INFO SYS,371,001,31,3.817,71.0,19.4,3.2,3.2,.,.,.,3.2
4,INFO SYS,422,001,39,3.333,25.6,30.8,33.3,5.1,5.1,.,.,.
5,INFO SYS,422,002,29,3.638,55.2,24.1,17.2,.,3.4,.,.,.
7,INFO SYS,424,001,9,3.278,33.3,11.1,33.3,22.2,.,.,.,.
0,INTEGART,110,001,46,3.946,91.3,6.5,2.2,.,.,.,.,.
0,INTEGSCI,100,001,73,3.822,78.1,13.7,4.1,2.7,1.4,.,.,.
1,INTEGSCI,100,002,81,3.759,82.7,6.2,7.4,.,.,1.2,2.5,.
3,INTEGSCI,110,001,54,3.852,88.9,3.7,5.6,.,.,.,1.9,.
4,INTEGSCI,140,001,15,4.000,100.0,.,.,.,.,.,.,.
5,INTEGSCI,150,001,14,3.893,92.9,.,.,7.1,.,.,.,.
6,INTEGSCI,240,001,12,3.875,91.7,.,.,8.3,.,.,.,.
12,INTEGSCI,375,002,6,4.000,100.0,.,.,.,.,.,.,.
0,INTER-AG,155,001,94,3.878,93.6,1.1,3.2,.,.,.,2.1,.
1,INTER-AG,175,001,104,3.917,91.3,3.8,1.0,1.0,1.9,.,.,.
2,INTER-AG,321,001,21,4.000,100.0,.,.,.,.,.,.,.
0,INTER-HE,201,001,106,3.619,56.6,22.6,14.2,1.9,2.8,.,0.9,.
1,INTER-HE,202,001,190,3.529,58.4,16.8,11.6,4.7,5.8,2.1,0.5,.
2,INTER-HE,202,002,96,3.104,32.3,21.9,19.8,5.2,12.5,7.3,1.0,.
0,INTER-LS,101,001,19,3.526,36.8,42.1,15.8,.,5.3,.,.,.
1,INTER-LS,101,002,19,4.0,100.0,.,.,.,.,.,.,.
3,INTER-LS,106,001,14,3.808,78.6,.,7.1,7.1,.,.,.,.
4,INTER-LS,106,002,18,3.528,44.4,27.8,22.2,.,5.6,.,.,.
5,INTER-LS,106,003,20,3.5,55.0,10.0,20.0,10.0,5.0,.,.,.
7,INTER-LS,107,001,16,3.531,75.0,6.3,.,12.5,.,.,6.3,.
8,INTER-LS,139,001,19,3.789,84.2,10.5,.,.,.,5.3,.,.
9,INTER-LS,139,002,19,3.921,89.5,5.3,5.3,.,.,.,.,.
10,INTER-LS,139,003,19,3.895,84.2,10.5,5.3,.,.,.,.,.
12,INTER-LS,145,001,271,3.832,88.6,5.2,1.5,.,1.1,.,2.6,.
13,INTER-LS,145,002,194,3.894,93.3,0.5,2.1,.,2.6,1.0,.,.
14,INTER-LS,145,003,112,3.844,90.2,2.7,2.7,1.8,0.9,.,1.8,.
16,INTER-LS,210,001,18,3.833,83.3,11.1,.,.,5.6,.,.,.
17,INTER-LS,210,002,20,3.947,90.0,.,5.0,.,.,.,.,.
18,INTER-LS,210,003,21,3.571,81.0,4.8,.,4.8,.,4.8,4.8,.
19,INTER-LS,210,004,21,3.929,85.7,14.3,.,.,.,.,.,.
20,INTER-LS,210,005,17,3.813,88.2,.,.,.,.,5.9,.,5.9
21,INTER-LS,210,006,22,3.773,90.9,.,4.5,.,.,.,4.5,.
22,INTER-LS,210,007,19,3.816,89.5,5.3,.,.,.,5.3,.,.
23,INTER-LS,210,008,17,3.441,70.6,.,11.8,5.9,5.9,.,5.9,.
24,INTER-LS,210,009,19,3.868,89.5,5.3,.,.,5.3,.,.,.
25,INTER-LS,210,010,22,3.619,68.2,9.1,4.5,9.1,.,4.5,.,.
26,INTER-LS,210,011,18,3.889,83.3,11.1,5.6,.,.,.,.,.
27,INTER-LS,210,012,15,3.9,86.7,6.7,6.7,.,.,.,.,.
28,INTER-LS,210,013,18,3.944,88.9,11.1,.,.,.,.,.,.
30,INTER-LS,215,001,149,3.804,84.6,6.0,3.4,0.7,3.4,.,1.3,.
31,INTER-LS,250,001,15,3.853,80.0,13.3,.,6.7,.,.,.,.
32,INTER-LS,250,002,14,3.931,85.7,14.3,.,.,.,.,.,.
33,INTER-LS,250,003,15,3.767,73.3,20.0,.,.,6.7,.,.,.
34,INTER-LS,250,004,16,3.771,81.3,12.5,.,.,6.3,.,.,.
35,INTER-LS,250,005,19,3.889,78.9,15.8,5.3,.,.,.,.,.
36,INTER-LS,250,006,18,3.547,66.7,22.2,.,.,.,11.1,.,.
37,INTER-LS,250,007,15,3.887,80.0,20.0,.,.,.,.,.,.
38,INTER-LS,250,008,18,3.895,83.3,16.7,.,.,.,.,.,.
39,INTER-LS,250,009,18,3.919,83.3,16.7,.,.,.,.,.,.
40,INTER-LS,250,010,15,3.955,93.3,6.7,.,.,.,.,.,.
0,INTER-LS,260,001,38,3.868,92.1,5.3,.,.,.,.,2.6,.
1,INTER-LS,315,001,10,4.000,100.0,.,.,.,.,.,.,.
0,INTEREGR,170,001,119,3.819,73.9,21.8,2.5,0.8,.,.,0.8,.
1,INTEREGR,170,002,165,3.861,84.2,9.1,4.2,0.6,1.2,0.6,.,.
3,INTEREGR,303,001,21,3.857,95.2,.,.,.,.,4.8,.,.
4,INTEREGR,397,001,25,3.520,36.0,40.0,16.0,8.0,.,.,.,.
5,INTEREGR,397,002,22,3.295,31.8,31.8,22.7,9.1,.,.,4.5,.
6,INTEREGR,397,003,22,3.841,68.2,31.8,.,.,.,.,.,.
7,INTEREGR,397,004,22,3.818,77.3,18.2,.,.,4.5,.,.,.
8,INTEREGR,397,005,25,3.340,16.0,48.0,28.0,4.0,4.0,.,.,.
9,INTEREGR,397,007,27,3.389,22.2,37.0,37.0,3.7,.,.,.,.
10,INTEREGR,397,009,24,3.500,25.0,50.0,25.0,.,.,.,.,.
11,INTEREGR,397,010,26,3.442,34.6,23.1,38.5,3.8,.,.,.,.
12,INTEREGR,397,011,21,3.667,47.6,38.1,14.3,.,.,.,.,.
13,INTEREGR,397,013,27,3.654,40.7,48.1,3.7,3.7,.,.,.,.
14,INTEREGR,397,014,20,3.450,30.0,60.0,5.0,.,.,.,5.0,.
15,INTEREGR,397,015,20,3.300,5.0,60.0,25.0,10.0,.,.,.,.
16,INTEREGR,397,016,19,3.421,26.3,31.6,42.1,.,.,.,.,.
17,INTEREGR,397,017,20,3.550,25.0,60.0,15.0,.,.,.,.,.
18,INTEREGR,397,018,22,3.886,90.9,4.5,.,.,4.5,.,.,.
19,INTEREGR,397,019,18,3.611,44.4,38.9,11.1,5.6,.,.,.,.
20,INTEREGR,397,020,18,3.333,5.6,61.1,27.8,5.6,.,.,.,.
22,INTEREGR,413,001,14,4.000,100.0,.,.,.,.,.,.,.
24,INTEREGR,601,009,7,4.000,100.0,.,.,.,.,.,.,.
0,INTL BUS,200,001,127,3.362,30.7,32.3,25.2,7.1,3.1,0.8,0.8,.
1,INTL BUS,200,002,73,3.430,32.9,32.9,21.9,4.1,5.5,.,.,1.4
4,INTL BUS,320,001,22,4.000,100.0,.,.,.,.,.,.,.
6,INTL BUS,403,001,20,3.675,60.0,25.0,5.0,10.0,.,.,.,.
7,INTL BUS,403,002,18,3.917,88.9,5.6,5.6,.,.,.,.,.
9,INTL BUS,420,001,20,3.725,45.0,55.0,.,.,.,.,.,.
10,INTL BUS,445,001,7,3.857,85.7,.,14.3,.,.,.,.,.
0,INTL ST,101,001,303,3.376,30.7,35.3,23.1,5.9,2.3,1.3,1.0,.
1,INTL ST,211,001,9,3.778,77.8,.,22.2,.,.,.,.,.
16,INTL ST,311,001,52,3.625,42.3,42.3,13.5,1.9,.,.,.,.
17,INTL ST,320,001,6,3.750,83.3,.,.,16.7,.,.,.,.
18,INTL ST,335,001,12,3.417,25.0,41.7,25.0,8.3,.,.,.,.
19,INTL ST,366,002,10,3.750,60.0,30.0,10.0,.,.,.,.,.
20,INTL ST,373,001,16,3.063,25.0,37.5,25.0,.,.,.,12.5,.
21,INTL ST,401,001,23,3.935,91.3,4.3,4.3,.,.,.,.,.
22,INTL ST,401,002,14,3.786,78.6,14.3,.,.,7.1,.,.,.
24,INTL ST,402,001,24,3.646,70.8,16.7,4.2,4.2,.,.,4.2,.
26,INTL ST,403,005,10,3.700,50.0,40.0,10.0,.,.,.,.,.
27,INTL ST,403,006,6,3.333,83.3,.,.,.,.,.,16.7,.
28,INTL ST,403,007,8,4.000,100.0,.,.,.,.,.,.,.
30,INTL ST,535,001,12,3.750,83.3,.,8.3,.,8.3,.,.,.
0,ITALIAN,101,002,26,3.135,34.6,15.4,23.1,19.2,.,3.8,3.8,.
1,ITALIAN,101,003,21,3.857,81.0,14.3,.,4.8,.,.,.,.
2,ITALIAN,101,004,20,3.700,65.0,15.0,15.0,5.0,.,.,.,.
3,ITALIAN,101,005,21,3.524,52.4,14.3,19.0,14.3,.,.,.,.
4,ITALIAN,101,006,19,3.684,73.7,5.3,10.5,5.3,5.3,.,.,.
5,ITALIAN,101,007,22,3.432,40.9,27.3,22.7,4.5,.,4.5,.,.
7,ITALIAN,102,001,26,3.673,50.0,38.5,7.7,3.8,.,.,.,.
8,ITALIAN,102,002,21,3.762,66.7,23.8,4.8,4.8,.,.,.,.
10,ITALIAN,203,001,11,3.909,81.8,18.2,.,.,.,.,.,.
11,ITALIAN,203,003,17,3.412,41.2,23.5,17.6,11.8,5.9,.,.,.
14,ITALIAN,230,001,8,3.875,87.5,.,12.5,.,.,.,.,.
15,ITALIAN,311,001,6,3.833,83.3,.,16.7,.,.,.,.,.
19,ITALIAN,452,001,7,4.000,100.0,.,.,.,.,.,.,.
0,JEWISH,219,001,27,3.667,63.0,22.2,3.7,7.4,3.7,.,.,.
1,JEWISH,227,001,13,2.654,23.1,23.1,.,15.4,23.1,7.7,7.7,.
2,JEWISH,269,001,17,3.588,76.5,11.8,.,.,5.9,.,5.9,.
3,JEWISH,430,001,44,3.585,59.1,13.6,6.8,9.1,2.3,2.3,.,6.8
4,JEWISH,430,003,37,3.892,81.1,16.2,2.7,.,.,.,.,.
0,JOURN,150,001,118,3.983,97.5,1.7,0.8,.,.,.,.,.
1,JOURN,162,001,59,3.947,88.1,6.8,1.7,.,.,.,.,3.4
2,JOURN,162,099,11,3.955,90.9,9.1,.,.,.,.,.,.
4,JOURN,163,001,34,3.824,70.6,26.5,.,2.9,.,.,.,.
5,JOURN,201,001,250,3.664,59.2,22.8,12.4,4.4,0.8,.,0.4,.
6,JOURN,202,001,117,3.611,43.6,36.8,17.9,1.7,.,.,.,.
7,JOURN,203,001,117,3.748,54.7,41.0,3.4,0.9,.,.,.,.
8,JOURN,335,001,20,3.8,60.0,40.0,.,.,.,.,.,.
9,JOURN,335,002,19,3.974,94.7,5.3,.,.,.,.,.,.
10,JOURN,335,003,10,4.0,100.0,.,.,.,.,.,.,.
11,JOURN,335,004,17,3.647,58.8,23.5,11.8,.,5.9,.,.,.
13,JOURN,345,001,49,3.939,91.8,4.1,4.1,.,.,.,.,.
14,JOURN,345,002,49,3.796,71.4,20.4,6.1,.,2.0,.,.,.
16,JOURN,350,001,30,3.9,80.0,20.0,.,.,.,.,.,.
17,JOURN,401,001,11,3.864,72.7,27.3,.,.,.,.,.,.
18,JOURN,405,001,13,3.692,53.8,38.5,.,7.7,.,.,.,.
19,JOURN,411,001,20,3.6,35.0,50.0,15.0,.,.,.,.,.
20,JOURN,417,001,23,3.957,91.3,8.7,.,.,.,.,.,.
21,JOURN,445,001,17,3.912,82.4,17.6,.,.,.,.,.,.
22,JOURN,449,001,24,4.0,100.0,.,.,.,.,.,.,.
23,JOURN,463,001,24,3.979,95.8,4.2,.,.,.,.,.,.
24,JOURN,560,001,52,3.779,67.3,23.1,7.7,1.9,.,.,.,.
25,JOURN,561,001,52,3.538,32.7,46.2,19.2,.,1.9,.,.,.
26,JOURN,564,001,99,3.879,77.8,20.2,2.0,.,.,.,.,.
28,JOURN,617,001,13,3.731,61.5,23.1,15.4,.,.,.,.,.
29,JOURN,617,002,21,3.762,71.4,14.3,9.5,4.8,.,.,.,.
31,JOURN,618,001,18,3.917,83.3,16.7,.,.,.,.,.,.
32,JOURN,620,001,21,3.738,57.1,33.3,9.5,.,.,.,.,.
33,JOURN,622,001,22,3.932,86.4,13.6,.,.,.,.,.,.
34,JOURN,622,002,19,3.868,89.5,5.3,.,.,5.3,.,.,.
36,JOURN,658,001,19,3.861,73.7,15.8,5.3,.,.,.,.,5.3
37,JOURN,669,001,23,3.913,82.6,17.4,.,.,.,.,.,.
38,JOURN,676,059,74,3.899,91.9,4.1,1.4,.,1.4,1.4,.,.
0,JOURN,677,001,12,3.750,66.7,16.7,16.7,.,.,.,.,.
0,KINES,100,001,216,2.717,21.3,6.5,25.9,9.7,25.5,8.3,1.9,.
1,KINES,112,001,18,3.750,61.1,27.8,11.1,.,.,.,.,.
2,KINES,115,001,20,3.950,90.0,10.0,.,.,.,.,.,.
3,KINES,116,001,24,3.667,45.8,41.7,12.5,.,.,.,.,.
4,KINES,116,002,24,3.729,54.2,37.5,8.3,.,.,.,.,.
6,KINES,119,001,98,3.856,83.7,8.2,5.1,.,1.0,1.0,.,.
7,KINES,121,001,16,3.344,12.5,43.8,43.8,.,.,.,.,.
8,KINES,123,001,19,3.944,84.2,10.5,.,.,.,.,.,.
13,KINES,125,005,13,4.000,15.4,.,.,.,.,.,.,84.6
16,KINES,127,001,64,3.619,53.1,28.1,9.4,3.1,4.7,.,.,1.6
17,KINES,140,001,22,3.682,45.5,45.5,9.1,.,.,.,.,.
18,KINES,150,001,142,3.944,91.5,5.6,2.8,.,.,.,.,.
19,KINES,225,001,37,4.000,97.3,.,.,.,.,.,.,.
20,KINES,227,001,53,3.472,41.5,26.4,22.6,3.8,5.7,.,.,.
21,KINES,300,001,7,3.643,57.1,14.3,28.6,.,.,.,.,.
22,KINES,300,002,30,3.933,86.7,13.3,.,.,.,.,.,.
23,KINES,300,003,18,3.861,77.8,16.7,5.6,.,.,.,.,.
26,KINES,314,001,48,3.344,37.5,18.8,31.3,4.2,6.3,2.1,.,.
27,KINES,318,001,50,3.180,36.0,20.0,14.0,16.0,8.0,6.0,.,.
28,KINES,325,001,25,4.000,100.0,.,.,.,.,.,.,.
29,KINES,325,002,24,4.000,100.0,.,.,.,.,.,.,.
31,KINES,330,001,56,4.000,100.0,.,.,.,.,.,.,.
32,KINES,350,001,54,3.991,98.1,1.9,.,.,.,.,.,.
33,KINES,353,001,15,3.833,73.3,20.0,6.7,.,.,.,.,.
34,KINES,355,001,20,3.850,70.0,30.0,.,.,.,.,.,.
35,KINES,360,001,40,3.963,92.5,7.5,.,.,.,.,.,.
36,KINES,361,001,60,3.400,38.3,33.3,10.0,10.0,6.7,1.7,.,.
37,KINES,364,001,10,3.550,50.0,20.0,20.0,10.0,.,.,.,.
38,KINES,370,001,72,3.674,65.3,19.4,5.6,4.2,5.6,.,.,.
0,KINES,371,001,14,4.000,100.0,.,.,.,.,.,.,.
1,KINES,373,001,8,3.875,87.5,.,12.5,.,.,.,.,.
2,KINES,390,001,21,4.000,100.0,.,.,.,.,.,.,.
7,KINES,399,006,11,4.000,100.0,.,.,.,.,.,.,.
10,KINES,399,013,6,4.000,100.0,.,.,.,.,.,.,.
18,KINES,412,001,8,3.938,87.5,12.5,.,.,.,.,.,.
19,KINES,478,001,6,3.833,83.3,.,16.7,.,.,.,.,.
21,KINES,487,001,59,3.879,81.4,11.9,3.4,1.7,.,.,.,.
22,KINES,501,001,32,3.922,90.6,6.3,.,3.1,.,.,.,.
23,KINES,521,001,18,3.944,88.9,11.1,.,.,.,.,.,.
24,KINES,525,001,15,3.143,13.3,20.0,46.7,6.7,6.7,.,.,.
25,KINES,527,001,9,3.556,33.3,44.4,22.2,.,.,.,.,.
26,KINES,547,001,10,3.550,40.0,30.0,30.0,.,.,.,.,.
27,KINES,555,001,20,3.775,65.0,25.0,10.0,.,.,.,.,.
28,KINES,566,001,45,4.000,100.0,.,.,.,.,.,.,.
30,KINES,600,001,20,3.900,80.0,20.0,.,.,.,.,.,.
31,KINES,618,001,26,3.250,23.1,23.1,34.6,19.2,.,.,.,.
32,KINES,621,001,13,4.000,100.0,.,.,.,.,.,.,.
33,KINES,624,001,12,4.000,100.0,.,.,.,.,.,.,.
34,KINES,650,001,13,3.962,92.3,7.7,.,.,.,.,.,.
35,KINES,651,001,13,4.000,100.0,.,.,.,.,.,.,.
36,KINES,652,001,13,3.385,23.1,30.8,46.2,.,.,.,.,.
37,KINES,654,001,13,3.846,69.2,30.8,.,.,.,.,.,.
38,KINES,657,001,12,4.000,100.0,.,.,.,.,.,.,.
0,KINES,670,001,13,4.000,100.0,.,.,.,.,.,.,.
1,KINES,673,001,12,3.958,91.7,8.3,.,.,.,.,.,.
3,KINES,699,003,7,4.000,100.0,.,.,.,.,.,.,.
0,L I S,201,001,127,3.827,89.0,4.7,0.8,3.1,.,.,2.4,.
1,L I S,202,001,376,3.610,71.5,10.6,8.2,1.3,3.2,3.2,1.9,.
2,L I S,301,001,18,3.833,77.8,16.7,.,5.6,.,.,.,.
3,L I S,350,001,21,3.952,90.5,9.5,.,.,.,.,.,.
4,L I S,351,001,139,3.845,83.5,9.4,5.8,.,.,0.7,0.7,.
9,L I S,440,098,6,3.250,66.7,16.7,.,.,.,.,16.7,.
10,L I S,461,001,85,3.824,85.9,7.1,2.4,.,2.4,2.4,.,.
11,L I S,461,002,199,3.779,78.4,11.1,5.0,3.0,1.0,1.0,0.5,.
13,L I S,464,001,25,3.840,76.0,16.0,8.0,.,.,.,.,.
14,L I S,470,001,19,3.474,63.2,15.8,.,5.3,10.5,5.3,.,.
16,L I S,500,002,29,3.897,86.2,10.3,.,3.4,.,.,.,.
21,L I S,510,001,7,3.786,71.4,14.3,14.3,.,.,.,.,.
24,L I S,601,001,23,4.000,100.0,.,.,.,.,.,.,.
25,L I S,601,002,32,3.953,90.6,9.4,.,.,.,.,.,.
26,L I S,601,003,33,3.985,97.0,3.0,.,.,.,.,.,.
28,L I S,602,001,27,3.963,96.3,.,3.7,.,.,.,.,.
29,L I S,602,002,34,3.955,88.2,8.8,.,.,.,.,.,.
30,L I S,602,003,44,4.000,100.0,.,.,.,.,.,.,.
32,L I S,603,001,11,4.000,100.0,.,.,.,.,.,.,.
33,L I S,611,001,16,4.000,93.8,.,.,.,.,.,.,.
34,L I S,611,002,8,3.875,75.0,25.0,.,.,.,.,.,.
37,L I S,613,001,6,4.000,100.0,.,.,.,.,.,.,.
38,L I S,615,001,33,3.828,66.7,27.3,3.0,.,.,.,.,.
0,L I S,620,001,13,3.962,92.3,7.7,.,.,.,.,.,.
1,L I S,620,002,13,4.000,100.0,.,.,.,.,.,.,.
3,L I S,622,001,13,4.000,92.3,.,.,.,.,.,.,7.7
4,L I S,632,001,11,3.864,90.9,.,.,9.1,.,.,.,.
5,L I S,632,002,7,3.667,57.1,.,28.6,.,.,.,.,.
7,L I S,635,001,10,4.000,100.0,.,.,.,.,.,.,.
8,L I S,635,002,14,4.000,100.0,.,.,.,.,.,.,.
10,L I S,639,001,16,3.844,81.3,12.5,.,6.3,.,.,.,.
11,L I S,640,001,13,3.846,76.9,15.4,7.7,.,.,.,.,.
12,L I S,640,002,13,3.923,84.6,15.4,.,.,.,.,.,.
14,L I S,644,001,7,4.000,100.0,.,.,.,.,.,.,.
17,L I S,646,001,6,3.917,83.3,16.7,.,.,.,.,.,.
18,L I S,646,002,9,3.667,44.4,44.4,11.1,.,.,.,.,.
20,L I S,650,001,14,4.000,100.0,.,.,.,.,.,.,.
23,L I S,654,001,6,3.833,83.3,.,16.7,.,.,.,.,.
27,L I S,655,002,17,2.882,29.4,29.4,5.9,17.6,.,5.9,11.8,.
29,L I S,668,001,10,3.750,60.0,30.0,10.0,.,.,.,.,.
30,L I S,668,002,18,3.676,50.0,33.3,5.6,5.6,.,.,.,5.6
0,LACIS,243,001,6,3.667,66.7,.,33.3,.,.,.,.,.
4,LACIS,440,001,8,4.000,87.5,.,.,.,.,.,.,12.5
0,LAND ARC,210,002,19,3.842,84.2,10.5,.,.,5.3,.,.,.
1,LAND ARC,250,001,17,3.824,82.4,11.8,.,.,5.9,.,.,.
2,LAND ARC,250,002,14,3.786,78.6,.,21.4,.,.,.,.,.
3,LAND ARC,250,003,22,3.795,81.8,4.5,9.1,.,4.5,.,.,.
4,LAND ARC,250,005,62,3.329,32.3,8.1,9.7,6.5,.,1.6,3.2,38.7
5,LAND ARC,250,006,47,3.394,55.3,23.4,6.4,4.3,2.1,2.1,6.4,.
6,LAND ARC,250,008,15,3.700,60.0,26.7,6.7,6.7,.,.,.,.
7,LAND ARC,250,009,26,3.788,84.6,.,7.7,3.8,3.8,.,.,.
8,LAND ARC,250,010,24,3.896,83.3,12.5,4.2,.,.,.,.,.
10,LAND ARC,261,002,15,3.333,20.0,40.0,26.7,13.3,.,.,.,.
13,LAND ARC,311,001,34,3.955,88.2,8.8,.,.,.,.,.,.
14,LAND ARC,354,001,17,3.294,23.5,41.2,17.6,5.9,11.8,.,.,.
15,LAND ARC,363,001,49,3.980,95.9,4.1,.,.,.,.,.,.
16,LAND ARC,375,002,9,3.833,77.8,11.1,11.1,.,.,.,.,.
17,LAND ARC,375,004,6,4.000,100.0,.,.,.,.,.,.,.
18,LAND ARC,375,005,16,3.750,68.8,12.5,18.8,.,.,.,.,.
21,LAND ARC,460,001,14,3.538,7.1,85.7,.,.,.,.,.,.
22,LAND ARC,525,001,13,4.000,100.0,.,.,.,.,.,.,.
24,LAND ARC,550,001,14,2.964,14.3,21.4,21.4,28.6,14.3,.,.,.
25,LAND ARC,560,001,14,3.654,28.6,64.3,.,.,.,.,.,.
26,LAND ARC,563,002,13,3.692,38.5,61.5,.,.,.,.,.,.
27,LAND ARC,610,001,13,3.346,15.4,61.5,7.7,7.7,7.7,.,.,.
29,LAND ARC,668,001,21,3.875,76.2,14.3,4.8,.,.,.,.,.
0,LATIN,103,001,10,3.350,30.0,40.0,10.0,10.0,10.0,.,.,.
1,LATIN,103,002,13,3.269,23.1,30.8,30.8,7.7,7.7,.,.,.
2,LATIN,103,003,12,3.292,25.0,33.3,25.0,8.3,8.3,.,.,.
3,LATIN,103,004,13,3.385,53.8,23.1,.,7.7,7.7,7.7,.,.
5,LATIN,203,001,19,3.053,26.3,5.3,36.8,15.8,15.8,.,.,.
6,LATIN,301,001,6,3.750,50.0,50.0,.,.,.,.,.,.
7,LATIN,519,001,18,3.667,55.6,33.3,5.6,.,5.6,.,.,.
0,LAW,601,001,9,1.667,33.3,.,11.1,.,.,.,.,.
1,LAW,602,001,6,1.167,16.7,.,16.7,.,.,.,.,.
0,LEGAL ST,131,001,178,2.853,10.1,18.5,32.6,16.3,18.0,3.9,.,.
1,LEGAL ST,261,001,40,3.125,7.5,30.0,35.0,12.5,5.0,.,.,10.0
2,LEGAL ST,409,001,79,3.603,60.8,19.0,10.1,1.3,6.3,.,1.3,.
3,LEGAL ST,425,001,45,3.367,44.4,26.7,13.3,6.7,4.4,.,4.4,.
4,LEGAL ST,435,001,95,3.445,32.6,32.6,25.3,2.1,2.1,.,1.1,.
5,LEGAL ST,440,001,49,3.235,32.7,36.7,8.2,10.2,4.1,6.1,2.0,.
6,LEGAL ST,444,001,69,3.942,89.9,8.7,1.4,.,.,.,.,.
7,LEGAL ST,450,029,103,3.786,77.7,15.5,1.0,1.9,1.9,1.9,.,.
8,LEGAL ST,473,001,18,4.000,100.0,.,.,.,.,.,.,.
9,LEGAL ST,476,001,55,3.824,78.2,12.7,5.5,.,.,1.8,.,1.8
10,LEGAL ST,641,001,20,3.725,70.0,15.0,5.0,10.0,.,.,.,.
13,LEGAL ST,694,001,27,3.907,85.2,11.1,3.7,.,.,.,.,.
14,LEGAL ST,694,002,13,4.000,100.0,.,.,.,.,.,.,.
0,LINGUIS,101,001,332,3.656,64.5,16.3,11.1,4.2,2.1,1.5,.,.
1,LINGUIS,211,001,6,3.700,50.0,16.7,16.7,.,.,.,.,16.7
2,LINGUIS,237,001,22,4.000,100.0,.,.,.,.,.,.,.
4,LINGUIS,310,001,45,3.489,37.8,33.3,20.0,4.4,.,2.2,.,.
5,LINGUIS,330,001,46,3.380,54.3,17.4,8.7,10.9,2.2,2.2,4.3,.
6,LINGUIS,371,001,22,3.841,68.2,31.8,.,.,.,.,.,.
7,LINGUIS,373,001,9,4.000,100.0,.,.,.,.,.,.,.
8,LINGUIS,430,001,8,3.875,87.5,.,12.5,.,.,.,.,.
12,LINGUIS,522,001,12,3.708,66.7,25.0,.,.,8.3,.,.,.
16,LINGUIS,690,001,14,4.000,100.0,.,.,.,.,.,.,.
21,LINGUIS,699,040,7,4.000,100.0,.,.,.,.,.,.,.
0,LITTRANS,201,001,37,3.514,67.6,16.2,5.4,.,2.7,2.7,5.4,.
1,LITTRANS,203,001,73,3.884,91.8,2.7,1.4,1.4,1.4,1.4,.,.
2,LITTRANS,222,001,46,3.7,63.0,23.9,8.7,.,.,.,2.2,2.2
3,LITTRANS,223,001,29,3.593,58.6,13.8,6.9,6.9,6.9,.,.,6.9
4,LITTRANS,226,001,16,3.656,37.5,56.3,6.3,.,.,.,.,.
5,LITTRANS,227,001,11,2.273,9.1,27.3,9.1,9.1,18.2,9.1,18.2,.
6,LITTRANS,233,001,7,3.786,57.1,42.9,.,.,.,.,.,.
7,LITTRANS,233,002,17,3.647,41.2,52.9,.,5.9,.,.,.,.
9,LITTRANS,235,001,19,3.526,52.6,31.6,10.5,.,.,.,5.3,.
10,LITTRANS,235,002,22,3.738,50.0,40.9,4.5,.,.,.,.,4.5
12,LITTRANS,236,001,29,3.964,93.1,.,3.4,.,.,.,.,3.4
13,LITTRANS,238,001,39,3.667,61.5,20.5,2.6,5.1,.,.,2.6,7.7
14,LITTRANS,245,001,21,3.167,23.8,28.6,23.8,4.8,19.0,.,.,.
15,LITTRANS,247,001,25,3.646,52.0,20.0,24.0,.,.,.,.,.
16,LITTRANS,247,003,13,4.0,100.0,.,.,.,.,.,.,.
18,LITTRANS,254,001,57,3.857,75.4,17.5,5.3,.,.,.,.,.
19,LITTRANS,255,001,19,3.375,42.1,.,10.5,5.3,.,.,5.3,36.8
20,LITTRANS,269,001,6,4.0,100.0,.,.,.,.,.,.,.
21,LITTRANS,270,001,14,3.929,85.7,14.3,.,.,.,.,.,.
22,LITTRANS,275,001,149,3.598,38.9,43.6,14.1,2.7,.,.,.,.
23,LITTRANS,275,002,88,3.733,62.5,29.5,5.7,1.1,.,.,1.1,.
25,LITTRANS,276,001,17,3.875,70.6,23.5,.,.,.,.,.,.
26,LITTRANS,324,001,14,3.75,71.4,14.3,7.1,7.1,.,.,.,.
