,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
6,E P,468,002,12,4.000,100.0,.,.,.,.,.,.,.
8,E P,547,001,8,3.188,37.5,12.5,12.5,25.0,12.5,.,.,.
0,E P D,275,001,15,3.967,93.3,6.7,.,.,.,.,.,.
1,E P D,275,002,17,4.000,94.1,.,.,.,.,.,.,.
2,E P D,275,003,17,4.000,100.0,.,.,.,.,.,.,.
3,E P D,275,004,18,3.778,72.2,16.7,5.6,5.6,.,.,.,.
4,E P D,275,005,14,3.607,42.9,35.7,21.4,.,.,.,.,.
5,E P D,275,006,16,3.781,56.3,43.8,.,.,.,.,.,.
7,E P D,610,001,28,3.946,89.3,10.7,.,.,.,.,.,.
8,E P D,611,001,35,3.357,14.3,51.4,25.7,8.6,.,.,.,.
9,E P D,612,001,27,3.889,77.8,22.2,.,.,.,.,.,.
10,E P D,613,001,12,3.875,75.0,25.0,.,.,.,.,.,.
11,E P D,614,001,7,4.000,100.0,.,.,.,.,.,.,.
13,E P D,617,001,11,3.591,36.4,45.5,18.2,.,.,.,.,.
14,E P D,619,001,17,4.000,100.0,.,.,.,.,.,.,.
15,E P D,620,001,21,3.950,85.7,9.5,.,.,.,.,.,.
16,E P D,621,001,17,4.000,94.1,.,.,.,.,.,.,5.9
17,E P D,623,001,12,3.375,41.7,41.7,8.3,.,.,.,8.3,.
18,E P D,627,001,17,3.941,88.2,11.8,.,.,.,.,.,.
19,E P D,636,001,17,3.529,41.2,29.4,23.5,5.9,.,.,.,.
20,E P D,660,003,15,3.538,46.7,13.3,20.0,.,6.7,.,.,.
21,E P D,678,003,20,3.975,95.0,5.0,.,.,.,.,.,.
0,ECON,100,001,80,3.556,43.8,33.8,17.5,2.5,1.3,1.3,.,.
1,ECON,101,001,338,3.250,20.7,29.3,28.1,15.7,3.3,.,.,.
2,ECON,101,002,346,3.237,20.5,27.7,30.6,15.9,3.2,.,.,.
3,ECON,101,003,378,3.044,21.7,28.8,17.2,14.8,11.4,5.3,0.8,.
4,ECON,101,004,376,2.936,21.5,18.9,19.7,18.9,16.2,2.7,2.1,.
5,ECON,101,005,9,3.500,22.2,55.6,22.2,.,.,.,.,.
7,ECON,102,001,177,2.898,16.9,15.8,24.3,26.0,11.9,5.1,.,.
8,ECON,102,002,280,3.027,19.6,21.8,22.1,17.9,16.1,1.4,.,.
9,ECON,102,003,175,3.566,38.9,40.6,16.6,2.9,1.1,.,.,.
11,ECON,111,001,39,3.658,51.3,28.2,15.4,2.6,.,.,.,.
12,ECON,205,001,30,3.017,33.3,23.3,16.7,6.7,6.7,6.7,6.7,.
14,ECON,300,001,13,2.769,7.7,30.8,30.8,15.4,.,7.7,7.7,.
15,ECON,300,002,16,3.125,37.5,.,31.3,12.5,18.8,.,.,.
20,ECON,301,001,173,2.733,17.3,12.7,22.0,22.0,15.6,5.8,4.0,.
21,ECON,301,002,206,3.000,20.9,25.7,16.5,18.0,13.6,3.4,1.5,.
23,ECON,302,001,167,3.078,17.4,25.7,28.1,18.6,6.0,3.6,.,.
24,ECON,302,002,205,3.571,42.0,36.6,16.1,4.4,1.0,.,.,.
26,ECON,306,001,38,3.763,68.4,18.4,10.5,2.6,.,.,.,.
27,ECON,306,003,23,3.957,91.3,8.7,.,.,.,.,.,.
29,ECON,310,001,144,3.150,22.9,22.2,30.6,10.4,12.5,0.7,.,.
30,ECON,310,002,177,2.997,20.9,19.2,20.3,20.9,16.9,1.7,.,.
32,ECON,311,001,30,3.567,40.0,33.3,26.7,.,.,.,.,.
33,ECON,315,001,45,3.467,40.0,24.4,31.1,2.2,.,2.2,.,.
38,ECON,330,001,83,2.771,13.3,18.1,19.3,27.7,13.3,7.2,1.2,.
39,ECON,371,001,42,3.226,23.8,28.6,31.0,11.9,2.4,.,2.4,.
40,ECON,390,003,37,3.446,51.4,10.8,21.6,8.1,8.1,.,.,.
0,ECON,400,001,127,3.039,22.0,22.0,19.7,18.9,15.0,2.4,.,.
1,ECON,410,001,75,3.253,30.7,21.3,25.3,18.7,2.7,.,1.3,.
6,ECON,421,001,38,3.095,26.3,23.7,21.1,10.5,7.9,7.9,.,2.6
7,ECON,441,001,69,3.058,26.1,24.6,18.8,15.9,7.2,4.3,2.9,.
8,ECON,450,001,37,3.041,18.9,24.3,27.0,16.2,10.8,.,2.7,.
9,ECON,455,001,78,3.019,20.5,16.7,32.1,15.4,9.0,5.1,.,1.3
10,ECON,458,001,41,3.707,61.0,19.5,19.5,.,.,.,.,.
11,ECON,461,001,83,2.994,20.5,22.9,16.9,21.7,15.7,1.2,1.2,.
12,ECON,474,001,63,3.500,44.4,27.0,19.0,6.3,1.6,1.6,.,.
13,ECON,475,001,35,3.871,80.0,14.3,5.7,.,.,.,.,.
14,ECON,521,001,43,3.360,34.9,32.6,18.6,7.0,4.7,.,2.3,.
16,ECON,530,001,38,3.158,18.4,34.2,28.9,7.9,7.9,.,2.6,.
17,ECON,548,001,37,3.243,18.9,37.8,27.0,5.4,10.8,.,.,.
18,ECON,570,001,117,3.795,69.2,20.5,10.3,.,.,.,.,.
23,ECON,664,001,18,3.667,61.1,22.2,11.1,.,5.6,.,.,.
27,ECON,690,001,42,3.560,33.3,54.8,7.1,.,4.8,.,.,.
28,ECON,695,002,34,3.409,50.0,11.8,20.6,2.9,8.8,2.9,.,.
0,ED POL,107,001,13,3.231,23.1,46.2,7.7,15.4,.,7.7,.,.
1,ED POL,140,003,96,3.900,84.4,11.5,2.1,.,1.0,.,.,.
2,ED POL,143,001,16,3.750,62.5,31.3,.,6.3,.,.,.,.
3,ED POL,150,002,28,3.911,92.9,3.6,.,.,3.6,.,.,.
4,ED POL,150,003,16,4.000,100.0,.,.,.,.,.,.,.
5,ED POL,150,004,25,3.680,84.0,.,8.0,.,4.0,.,4.0,.
7,ED POL,197,001,15,3.900,86.7,6.7,6.7,.,.,.,.,.
8,ED POL,200,002,32,4.000,100.0,.,.,.,.,.,.,.
9,ED POL,202,001,43,3.826,74.4,16.3,9.3,.,.,.,.,.
10,ED POL,209,001,35,3.700,60.0,28.6,5.7,2.9,2.9,.,.,.
11,ED POL,210,001,62,3.903,90.3,6.5,1.6,.,.,1.6,.,.
12,ED POL,210,003,58,3.966,96.6,.,3.4,.,.,.,.,.
14,ED POL,212,001,35,3.743,82.9,.,8.6,5.7,.,2.9,.,.
15,ED POL,212,002,52,3.980,94.2,3.8,.,.,.,.,.,.
17,ED POL,220,001,58,3.991,98.3,1.7,.,.,.,.,.,.
18,ED POL,220,002,26,3.346,46.2,30.8,3.8,7.7,3.8,3.8,3.8,.
20,ED POL,237,002,25,3.870,80.0,8.0,.,.,4.0,.,.,.
21,ED POL,240,001,96,3.839,79.2,11.5,7.3,2.1,.,.,.,.
22,ED POL,260,001,29,3.828,89.7,6.9,.,.,.,.,3.4,.
23,ED POL,300,001,73,3.788,75.3,17.8,2.7,.,2.7,1.4,.,.
24,ED POL,300,002,98,3.995,98.0,1.0,.,.,.,.,.,.
25,ED POL,300,003,42,3.929,88.1,9.5,2.4,.,.,.,.,.
27,ED POL,320,003,98,3.943,90.8,5.1,3.1,.,.,.,.,.
28,ED POL,335,001,20,3.600,65.0,10.0,15.0,.,10.0,.,.,.
29,ED POL,350,001,18,3.917,83.3,16.7,.,.,.,.,.,.
39,ED POL,412,001,71,3.739,70.4,15.5,5.6,1.4,2.8,1.4,.,2.8
0,ED POL,420,001,24,3.848,83.3,4.2,4.2,.,4.2,.,.,.
1,ED POL,450,002,11,4.000,100.0,.,.,.,.,.,.,.
2,ED POL,500,001,13,3.885,84.6,7.7,7.7,.,.,.,.,.
3,ED POL,505,001,15,3.929,86.7,.,6.7,.,.,.,.,.
4,ED POL,542,001,14,3.964,92.9,7.1,.,.,.,.,.,.
5,ED POL,560,001,17,4.000,100.0,.,.,.,.,.,.,.
6,ED POL,570,001,13,3.962,92.3,7.7,.,.,.,.,.,.
7,ED POL,575,001,17,3.794,58.8,41.2,.,.,.,.,.,.
8,ED POL,595,001,15,4.000,100.0,.,.,.,.,.,.,.
9,ED POL,601,001,7,3.929,85.7,14.3,.,.,.,.,.,.
10,ED POL,675,001,16,3.969,93.8,6.3,.,.,.,.,.,.
0,ED PSYCH,120,001,64,3.656,62.5,23.4,7.8,1.6,3.1,.,1.6,.
1,ED PSYCH,301,001,110,3.741,64.5,25.5,7.3,0.9,0.9,0.9,.,.
2,ED PSYCH,301,002,110,3.809,72.7,20.0,4.5,1.8,0.9,.,.,.
3,ED PSYCH,301,003,102,3.970,94.1,3.9,1.0,.,.,.,.,.
5,ED PSYCH,320,001,147,3.946,92.5,4.8,2.0,0.7,.,.,.,.
6,ED PSYCH,321,001,80,3.563,57.5,25.0,7.5,5.0,1.3,1.3,2.5,.
7,ED PSYCH,322,001,15,4.000,86.7,.,.,.,.,.,.,6.7
8,ED PSYCH,326,001,111,3.554,51.4,24.3,12.6,7.2,4.5,.,.,.
9,ED PSYCH,331,001,93,3.505,52.7,21.5,10.8,7.5,4.3,1.1,1.1,.
11,ED PSYCH,470,025,10,4.000,100.0,.,.,.,.,.,.,.
13,ED PSYCH,470,029,10,4.000,100.0,.,.,.,.,.,.,.
17,ED PSYCH,501,001,20,3.975,95.0,5.0,.,.,.,.,.,.
18,ED PSYCH,506,002,14,4.000,100.0,.,.,.,.,.,.,.
19,ED PSYCH,506,003,9,3.889,88.9,.,11.1,.,.,.,.,.
20,ED PSYCH,506,009,20,3.900,95.0,.,.,.,5.0,.,.,.
22,ED PSYCH,533,001,12,3.864,75.0,8.3,8.3,.,.,.,.,.
23,ED PSYCH,540,001,22,4.000,100.0,.,.,.,.,.,.,.
24,ED PSYCH,541,001,22,4.000,100.0,.,.,.,.,.,.,.
25,ED PSYCH,542,001,14,3.929,85.7,14.3,.,.,.,.,.,.
26,ED PSYCH,560,001,14,3.846,71.4,14.3,7.1,.,.,.,.,.
27,ED PSYCH,575,001,12,4.000,91.7,.,.,.,.,.,.,8.3
28,ED PSYCH,615,001,11,3.955,90.9,9.1,.,.,.,.,.,.
29,ED PSYCH,621,001,25,3.980,96.0,4.0,.,.,.,.,.,.
30,ED PSYCH,621,002,21,4.000,100.0,.,.,.,.,.,.,.
31,ED PSYCH,621,003,24,3.958,95.8,.,4.2,.,.,.,.,.
33,ED PSYCH,699,025,8,4.000,100.0,.,.,.,.,.,.,.
35,ED PSYCH,699,081,11,4.000,100.0,.,.,.,.,.,.,.
0,ELPA,542,001,9,4.000,100.0,.,.,.,.,.,.,.
0,EMER MED,699,003,8,4.000,100.0,.,.,.,.,.,.,.
0,ENGL,100,1,16,3.813,93.8,.,.,.,.,6.3,.,.
1,ENGL,100,3,18,3.583,83.3,.,.,5.6,.,11.1,.,.
2,ENGL,100,6,19,3.921,89.5,5.3,5.3,.,.,.,.,.
3,ENGL,100,7,16,4.0,100.0,.,.,.,.,.,.,.
4,ENGL,100,9,19,4.0,100.0,.,.,.,.,.,.,.
5,ENGL,100,10,18,3.889,88.9,5.6,.,5.6,.,.,.,.
6,ENGL,100,11,19,3.763,89.5,5.3,.,.,.,.,5.3,.
7,ENGL,100,12,17,3.765,94.1,.,.,.,.,.,5.9,.
8,ENGL,100,13,19,3.842,68.4,31.6,.,.,.,.,.,.
9,ENGL,100,15,19,3.921,84.2,15.8,.,.,.,.,.,.
10,ENGL,100,16,14,3.821,64.3,35.7,.,.,.,.,.,.
11,ENGL,100,17,19,3.842,84.2,10.5,.,.,5.3,.,.,.
12,ENGL,100,18,19,3.921,89.5,5.3,5.3,.,.,.,.,.
13,ENGL,100,19,19,3.947,89.5,10.5,.,.,.,.,.,.
14,ENGL,100,20,19,3.789,78.9,5.3,10.5,5.3,.,.,.,.
15,ENGL,100,21,19,4.0,100.0,.,.,.,.,.,.,.
16,ENGL,100,23,19,3.737,89.5,.,5.3,.,.,.,5.3,.
17,ENGL,100,24,18,3.889,83.3,11.1,5.6,.,.,.,.,.
18,ENGL,100,26,19,3.974,94.7,5.3,.,.,.,.,.,.
19,ENGL,100,27,18,3.889,77.8,22.2,.,.,.,.,.,.
20,ENGL,100,28,19,3.947,89.5,10.5,.,.,.,.,.,.
21,ENGL,100,29,19,3.605,73.7,15.8,.,.,.,10.5,.,.
22,ENGL,100,30,19,3.842,73.7,21.1,5.3,.,.,.,.,.
23,ENGL,100,31,19,3.763,63.2,26.3,10.5,.,.,.,.,.
24,ENGL,100,32,19,4.0,100.0,.,.,.,.,.,.,.
25,ENGL,100,33,19,4.0,100.0,.,.,.,.,.,.,.
26,ENGL,100,34,19,4.0,94.7,.,.,.,.,.,.,.
27,ENGL,100,35,19,3.842,94.7,.,.,.,.,5.3,.,.
28,ENGL,100,36,19,3.974,94.7,5.3,.,.,.,.,.,.
29,ENGL,100,37,17,3.676,70.6,5.9,17.6,.,5.9,.,.,.
30,ENGL,100,39,19,3.611,63.2,21.1,5.3,.,.,.,5.3,.
31,ENGL,100,40,19,3.947,94.7,.,5.3,.,.,.,.,.
32,ENGL,100,41,18,3.889,83.3,11.1,5.6,.,.,.,.,.
33,ENGL,100,42,19,3.816,89.5,5.3,.,.,.,5.3,.,.
34,ENGL,100,44,17,3.882,94.1,.,.,.,5.9,.,.,.
35,ENGL,100,46,19,3.947,89.5,10.5,.,.,.,.,.,.
36,ENGL,100,47,17,3.853,82.4,11.8,.,5.9,.,.,.,.
37,ENGL,100,48,19,3.974,94.7,5.3,.,.,.,.,.,.
38,ENGL,100,50,19,3.921,84.2,15.8,.,.,.,.,.,.
39,ENGL,100,51,19,4.0,100.0,.,.,.,.,.,.,.
40,ENGL,100,52,18,3.694,72.2,11.1,5.6,5.6,5.6,.,.,.
41,ENGL,100,53,19,3.842,89.5,.,5.3,.,5.3,.,.,.
42,ENGL,100,54,19,3.974,94.7,5.3,.,.,.,.,.,.
0,ENGL,100,055,16,3.594,50.0,25.0,18.8,6.3,.,.,.,.
1,ENGL,100,056,19,3.211,42.1,21.1,15.8,.,15.8,.,5.3,.
2,ENGL,100,057,17,3.029,23.5,29.4,17.6,11.8,5.9,11.8,.,.
3,ENGL,100,058,18,3.944,88.9,11.1,.,.,.,.,.,.
4,ENGL,100,060,19,3.947,89.5,10.5,.,.,.,.,.,.
5,ENGL,100,061,18,3.75,66.7,22.2,5.6,5.6,.,.,.,.
6,ENGL,100,064,19,3.895,89.5,.,10.5,.,.,.,.,.
7,ENGL,100,066,18,4.0,100.0,.,.,.,.,.,.,.
8,ENGL,100,068,15,3.867,86.7,.,13.3,.,.,.,.,.
9,ENGL,100,072,18,3.806,83.3,5.6,5.6,.,5.6,.,.,.
10,ENGL,100,073,19,3.711,57.9,31.6,5.3,5.3,.,.,.,.
11,ENGL,100,074,17,4.0,100.0,.,.,.,.,.,.,.
12,ENGL,100,075,19,3.895,78.9,21.1,.,.,.,.,.,.
13,ENGL,100,076,19,3.868,84.2,10.5,.,5.3,.,.,.,.
14,ENGL,100,077,19,4.0,100.0,.,.,.,.,.,.,.
15,ENGL,100,078,19,3.974,94.7,5.3,.,.,.,.,.,.
16,ENGL,100,079,17,3.882,94.1,.,.,.,5.9,.,.,.
17,ENGL,100,080,19,3.895,84.2,10.5,5.3,.,.,.,.,.
18,ENGL,100,082,19,3.974,94.7,5.3,.,.,.,.,.,.
19,ENGL,100,086,19,3.842,84.2,10.5,.,.,5.3,.,.,.
20,ENGL,100,087,19,3.053,42.1,15.8,15.8,5.3,5.3,10.5,5.3,.
21,ENGL,100,088,19,3.974,94.7,5.3,.,.,.,.,.,.
22,ENGL,100,089,19,4.0,100.0,.,.,.,.,.,.,.
23,ENGL,100,090,19,3.947,89.5,10.5,.,.,.,.,.,.
24,ENGL,100,091,13,3.692,69.2,7.7,15.4,7.7,.,.,.,.
25,ENGL,100,092,10,3.4,50.0,20.0,10.0,.,20.0,.,.,.
26,ENGL,100,093,11,4.0,100.0,.,.,.,.,.,.,.
27,ENGL,100,098,6,3.5,33.3,50.0,.,16.7,.,.,.,.
28,ENGL,100,099,9,3.75,77.8,.,.,.,11.1,.,.,11.1
30,ENGL,120,001,259,3.844,84.2,8.5,3.1,1.5,0.4,1.2,0.4,0.4
31,ENGL,140,001,168,3.711,73.2,8.3,8.9,6.0,1.2,0.6,0.6,.
32,ENGL,144,001,171,3.863,83.0,12.9,1.8,0.6,1.2,.,0.6,.
33,ENGL,144,002,21,3.905,90.5,4.8,.,4.8,.,.,.,.
35,ENGL,150,001,86,3.75,72.1,16.3,5.8,3.5,1.2,1.2,.,.
36,ENGL,155,001,23,3.826,87.0,.,8.7,.,4.3,.,.,.
37,ENGL,156,002,30,3.783,80.0,16.7,.,.,.,.,3.3,.
38,ENGL,167,001,30,3.383,30.0,23.3,40.0,6.7,.,.,.,.
39,ENGL,172,001,6,4.0,100.0,.,.,.,.,.,.,.
40,ENGL,173,001,24,3.542,37.5,45.8,8.3,4.2,4.2,.,.,.
41,ENGL,173,002,16,3.688,87.5,.,6.3,.,.,.,6.3,.
1,ENGL,174,001,198,3.548,50.5,25.3,14.1,6.6,1.0,.,1.5,.
2,ENGL,174,002,29,3.828,79.3,10.3,6.9,3.4,.,.,.,.
3,ENGL,174,004,25,2.7,16.0,28.0,16.0,8.0,16.0,8.0,8.0,.
5,ENGL,175,001,17,4.0,100.0,.,.,.,.,.,.,.
6,ENGL,175,002,16,3.531,56.3,12.5,18.8,6.3,6.3,.,.,.
8,ENGL,176,001,200,3.758,65.0,25.5,6.5,0.5,1.0,.,0.5,.
9,ENGL,177,001,175,3.663,76.0,8.0,6.3,2.3,4.0,1.7,1.7,.
10,ENGL,177,002,27,4.0,100.0,.,.,.,.,.,.,.
11,ENGL,177,003,28,3.571,39.3,57.1,.,.,.,.,3.6,.
12,ENGL,177,004,22,3.864,77.3,18.2,4.5,.,.,.,.,.
14,ENGL,178,001,20,3.45,45.0,35.0,5.0,5.0,5.0,5.0,.,.
15,ENGL,178,002,35,3.844,68.6,17.1,5.7,.,.,.,.,.
17,ENGL,181,001,20,3.975,95.0,5.0,.,.,.,.,.,.
18,ENGL,182,001,20,4.0,100.0,.,.,.,.,.,.,.
19,ENGL,182,002,20,4.0,100.0,.,.,.,.,.,.,.
21,ENGL,201,001,18,3.917,88.9,5.6,5.6,.,.,.,.,.
22,ENGL,201,002,18,3.944,88.9,11.1,.,.,.,.,.,.
23,ENGL,201,003,19,4.0,100.0,.,.,.,.,.,.,.
24,ENGL,201,004,18,3.667,72.2,22.2,.,.,.,.,5.6,.
25,ENGL,201,005,19,3.895,78.9,21.1,.,.,.,.,.,.
26,ENGL,201,006,19,4.0,100.0,.,.,.,.,.,.,.
27,ENGL,201,007,18,4.0,100.0,.,.,.,.,.,.,.
28,ENGL,201,008,19,3.947,94.7,.,5.3,.,.,.,.,.
29,ENGL,201,009,19,3.632,68.4,21.1,5.3,.,.,.,5.3,.
31,ENGL,204,001,26,3.615,65.4,23.1,.,.,7.7,3.8,.,.
32,ENGL,207,001,15,3.867,80.0,13.3,6.7,.,.,.,.,.
33,ENGL,207,002,13,3.615,84.6,.,.,.,7.7,7.7,.,.
34,ENGL,207,003,13,3.808,84.6,7.7,.,.,7.7,.,.,.
35,ENGL,207,004,15,3.6,66.7,26.7,.,.,.,.,6.7,.
36,ENGL,207,005,15,4.0,100.0,.,.,.,.,.,.,.
37,ENGL,207,006,16,3.563,87.5,.,.,.,.,6.3,6.3,.
38,ENGL,207,007,14,3.821,71.4,21.4,7.1,.,.,.,.,.
39,ENGL,207,008,16,3.656,75.0,12.5,.,6.3,.,6.3,.,.
40,ENGL,207,009,16,3.844,87.5,.,6.3,6.3,.,.,.,.
0,ENGL,214,001,88,3.415,34.1,35.2,15.9,11.4,2.3,1.1,.,.
1,ENGL,223,001,39,3.551,66.7,17.9,2.6,.,7.7,2.6,2.6,.
2,ENGL,224,001,30,4.0,100.0,.,.,.,.,.,.,.
3,ENGL,236,001,18,3.861,77.8,16.7,5.6,.,.,.,.,.
4,ENGL,241,001,107,3.148,33.6,26.2,18.7,2.8,7.5,4.7,4.7,1.9
5,ENGL,242,001,110,3.732,70.0,16.4,8.2,2.7,1.8,0.9,.,.
6,ENGL,245,001,13,3.923,84.6,15.4,.,.,.,.,.,.
7,ENGL,245,002,16,3.867,81.3,6.3,.,6.3,.,.,.,.
8,ENGL,245,003,11,3.955,90.9,9.1,.,.,.,.,.,.
9,ENGL,245,004,19,3.842,68.4,31.6,.,.,.,.,.,.
10,ENGL,245,005,15,3.958,73.3,6.7,.,.,.,.,.,6.7
12,ENGL,246,001,16,3.781,75.0,12.5,6.3,6.3,.,.,.,.
13,ENGL,305,001,7,3.286,57.1,.,.,28.6,14.3,.,.,.
14,ENGL,307,001,14,4.0,100.0,.,.,.,.,.,.,.
15,ENGL,307,002,15,4.0,100.0,.,.,.,.,.,.,.
16,ENGL,307,003,15,3.933,86.7,13.3,.,.,.,.,.,.
17,ENGL,307,004,15,3.967,93.3,6.7,.,.,.,.,.,.
18,ENGL,307,005,15,4.0,100.0,.,.,.,.,.,.,.
19,ENGL,307,006,14,3.786,85.7,.,7.1,.,7.1,.,.,.
20,ENGL,307,007,15,3.833,73.3,20.0,6.7,.,.,.,.,.
22,ENGL,314,001,28,3.625,57.1,32.1,7.1,.,.,.,3.6,.
23,ENGL,315,001,19,3.263,26.3,21.1,47.4,.,.,5.3,.,.
24,ENGL,316,001,22,3.841,68.2,31.8,.,.,.,.,.,.
25,ENGL,318,001,29,3.966,96.6,.,3.4,.,.,.,.,.
26,ENGL,350,001,7,3.571,85.7,.,.,.,.,14.3,.,.
27,ENGL,353,001,21,3.19,14.3,38.1,33.3,.,14.3,.,.,.
28,ENGL,359,001,14,3.846,64.3,28.6,.,.,.,.,.,7.1
29,ENGL,360,001,11,3.227,18.2,45.5,9.1,18.2,9.1,.,.,.
30,ENGL,368,001,10,3.85,90.0,.,.,10.0,.,.,.,.
31,ENGL,403,001,15,3.9,80.0,20.0,.,.,.,.,.,.
32,ENGL,403,002,11,4.0,100.0,.,.,.,.,.,.,.
34,ENGL,407,001,14,3.929,92.9,.,7.1,.,.,.,.,.
35,ENGL,408,001,13,3.962,92.3,7.7,.,.,.,.,.,.
36,ENGL,408,002,13,4.0,92.3,.,.,.,.,.,.,.
38,ENGL,409,001,13,3.577,69.2,7.7,7.7,.,15.4,.,.,.
39,ENGL,409,002,12,4.0,100.0,.,.,.,.,.,.,.
1,ENGL,411,001,13,3.692,76.9,7.7,.,7.7,7.7,.,.,.
2,ENGL,412,001,18,3.694,55.6,27.8,16.7,.,.,.,.,.
3,ENGL,415,001,16,3.938,87.5,12.5,.,.,.,.,.,.
4,ENGL,426,001,21,3.452,42.9,28.6,9.5,14.3,4.8,.,.,.
5,ENGL,431,001,27,3.827,74.1,11.1,11.1,.,.,.,.,.
6,ENGL,438,001,30,3.583,66.7,23.3,3.3,.,.,.,6.7,.
7,ENGL,453,001,15,3.433,33.3,33.3,26.7,.,6.7,.,.,.
8,ENGL,456,001,24,3.500,33.3,41.7,8.3,12.5,.,.,.,.
9,ENGL,457,001,27,3.962,88.9,7.4,.,.,.,.,.,.
10,ENGL,461,001,20,3.850,75.0,20.0,5.0,.,.,.,.,.
11,ENGL,462,001,8,3.813,75.0,12.5,12.5,.,.,.,.,.
12,ENGL,465,001,14,4.000,92.9,.,.,.,.,.,.,.
13,ENGL,508,001,10,4.000,100.0,.,.,.,.,.,.,.
14,ENGL,515,001,9,3.556,55.6,11.1,22.2,11.1,.,.,.,.
15,ENGL,516,001,14,3.654,42.9,42.9,.,7.1,.,.,.,.
16,ENGL,533,001,14,3.964,92.9,7.1,.,.,.,.,.,.
17,ENGL,533,002,15,3.833,80.0,13.3,.,6.7,.,.,.,.
19,ENGL,559,002,17,3.912,82.4,17.6,.,.,.,.,.,.
28,ENGL,695,001,11,3.864,90.9,.,.,9.1,.,.,.,.
1,ENTOM,201,001,70,3.714,62.9,28.6,5.7,.,1.4,.,1.4,.
2,ENTOM,201,002,83,3.813,78.3,13.3,4.8,2.4,.,1.2,.,.
3,ENTOM,201,003,81,3.827,72.8,23.5,1.2,1.2,1.2,.,.,.
5,ENTOM,203,001,100,3.755,67.0,21.0,10.0,.,2.0,.,.,.
6,ENTOM,205,001,325,3.869,84.0,5.5,5.2,.,1.2,0.3,0.3,3.4
12,ENTOM,302,001,28,3.423,35.7,25.0,17.9,10.7,3.6,.,.,7.1
13,ENTOM,331,001,15,3.867,73.3,26.7,.,.,.,.,.,.
14,ENTOM,351,001,14,3.429,35.7,28.6,21.4,14.3,.,.,.,.
15,ENTOM,375,001,10,3.900,80.0,20.0,.,.,.,.,.,.
16,ENTOM,450,001,45,3.589,53.3,20.0,20.0,4.4,2.2,.,.,.
0,ENVIR ST,100,001,79,3.628,73.4,.,16.5,.,7.6,.,1.3,.
1,ENVIR ST,103,002,43,3.625,55.8,23.3,7.0,4.7,.,.,2.3,.
2,ENVIR ST,106,001,60,3.308,36.7,28.3,16.7,6.7,6.7,5.0,.,.
3,ENVIR ST,112,001,235,3.487,34.5,40.4,17.9,4.3,0.9,0.4,0.9,.
4,ENVIR ST,117,001,60,3.700,73.3,.,25.0,.,.,1.7,.,.
5,ENVIR ST,120,001,78,3.231,28.2,26.9,32.1,3.8,5.1,.,3.8,.
6,ENVIR ST,127,001,9,3.111,33.3,.,33.3,22.2,11.1,.,.,.
7,ENVIR ST,139,001,140,3.650,71.4,15.0,5.7,2.1,2.1,.,3.6,.
8,ENVIR ST,171,001,20,3.700,80.0,10.0,5.0,.,.,.,5.0,.
9,ENVIR ST,201,001,9,3.833,77.8,11.1,11.1,.,.,.,.,.
10,ENVIR ST,201,002,8,3.750,75.0,12.5,.,12.5,.,.,.,.
13,ENVIR ST,203,001,8,4.000,100.0,.,.,.,.,.,.,.
14,ENVIR ST,205,001,87,3.874,88.5,4.6,3.4,.,3.4,.,.,.
15,ENVIR ST,255,001,47,3.628,57.4,10.6,31.9,.,.,.,.,.
16,ENVIR ST,260,001,31,3.534,45.2,19.4,22.6,3.2,3.2,.,.,.
18,ENVIR ST,306,001,117,3.571,43.6,37.6,10.3,.,2.6,.,1.7,4.3
19,ENVIR ST,315,001,39,3.513,56.4,17.9,12.8,7.7,2.6,.,2.6,.
20,ENVIR ST,317,001,22,4.000,100.0,.,.,.,.,.,.,.
21,ENVIR ST,317,002,14,3.964,92.9,7.1,.,.,.,.,.,.
23,ENVIR ST,326,001,28,3.929,96.4,.,.,.,3.6,.,.,.
24,ENVIR ST,328,001,12,3.318,16.7,25.0,50.0,.,.,.,.,.
25,ENVIR ST,335,001,12,3.250,25.0,25.0,33.3,8.3,8.3,.,.,.
26,ENVIR ST,339,001,45,3.278,35.6,17.8,31.1,6.7,4.4,4.4,.,.
27,ENVIR ST,341,001,15,3.682,26.7,46.7,.,.,.,.,.,6.7
28,ENVIR ST,345,001,18,3.353,50.0,11.1,22.2,.,5.6,.,5.6,.
29,ENVIR ST,355,001,28,3.327,32.1,25.0,21.4,7.1,3.6,3.6,.,7.1
30,ENVIR ST,360,001,37,3.784,73.0,13.5,10.8,2.7,.,.,.,.
31,ENVIR ST,367,001,33,3.318,33.3,24.2,27.3,9.1,3.0,3.0,.,.
32,ENVIR ST,377,001,18,3.556,44.4,33.3,16.7,.,5.6,.,.,.
37,ENVIR ST,400,001,15,3.867,86.7,.,13.3,.,.,.,.,.
1,ENVIR ST,400,004,12,4.000,100.0,.,.,.,.,.,.,.
4,ENVIR ST,402,001,24,3.938,95.8,.,.,4.2,.,.,.,.
5,ENVIR ST,402,002,14,3.500,50.0,14.3,21.4,14.3,.,.,.,.
6,ENVIR ST,402,003,28,3.964,96.4,.,3.6,.,.,.,.,.
8,ENVIR ST,417,001,24,3.870,83.3,4.2,4.2,4.2,.,.,.,.
