,department,course_num,sec_num,num_of_students,avg_gpa,A,AB,B,BC,C,D,F,S
9,ASIALANG,454,001,19,3.947,89.5,10.5,.,.,.,.,.,.
10,ASIALANG,475,001,13,3.667,46.2,30.8,15.4,.,.,.,.,7.7
11,ASIALANG,475,002,10,3.800,70.0,20.0,10.0,.,.,.,.,.
0,ASIAN,104,001,19,3.528,42.1,47.4,.,.,.,.,5.3,.
1,ASIAN,236,001,81,3.636,71.6,11.1,7.4,2.5,4.9,.,2.5,.
2,ASIAN,246,001,12,3.750,66.7,16.7,16.7,.,.,.,.,.
3,ASIAN,268,001,48,3.906,89.6,6.3,.,4.2,.,.,.,.
7,ASIAN,301,001,23,3.457,47.8,30.4,13.0,.,.,8.7,.,.
10,ASIAN,306,001,24,3.386,54.2,12.5,8.3,8.3,.,4.2,4.2,.
11,ASIAN,310,001,70,3.696,65.7,20.0,4.3,5.7,1.4,1.4,.,.
12,ASIAN,337,001,9,3.111,55.6,22.2,.,.,.,11.1,11.1,.
13,ASIAN,352,001,109,3.440,52.3,23.9,9.2,5.5,3.7,2.8,2.8,.
14,ASIAN,355,001,13,3.542,15.4,69.2,7.7,.,.,.,.,.
15,ASIAN,363,001,10,3.250,40.0,20.0,10.0,10.0,20.0,.,.,.
16,ASIAN,367,001,36,2.957,22.2,25.0,19.4,11.1,11.1,2.8,5.6,.
17,ASIAN,371,001,42,3.679,71.4,21.4,.,.,.,7.1,.,.
19,ASIAN,563,001,8,3.625,37.5,50.0,12.5,.,.,.,.,.
20,ASIAN,630,001,6,3.500,33.3,33.3,33.3,.,.,.,.,.
21,ASIAN,632,002,12,3.591,58.3,16.7,.,8.3,8.3,.,.,8.3
22,ASIAN,650,001,8,3.750,75.0,12.5,.,12.5,.,.,.,.
23,ASIAN,672,001,6,4.000,83.3,.,.,.,.,.,.,.
0,ASIAN AM,101,001,49,3.260,22.4,32.7,24.5,10.2,8.2,.,.,.
1,ASIAN AM,102,001,51,3.857,84.3,7.8,2.0,.,.,.,2.0,3.9
2,ASIAN AM,121,001,9,4.000,100.0,.,.,.,.,.,.,.
3,ASIAN AM,220,001,19,3.316,47.4,15.8,15.8,5.3,10.5,5.3,.,.
4,ASIAN AM,240,001,84,3.958,97.6,1.2,.,.,.,1.2,.,.
5,ASIAN AM,246,001,34,3.697,58.8,23.5,11.8,.,2.9,.,.,.
6,ASIAN AM,270,001,21,3.786,71.4,19.0,4.8,4.8,.,.,.,.
7,ASIAN AM,441,001,31,3.435,38.7,22.6,25.8,12.9,.,.,.,.
8,ASIAN AM,462,001,21,3.881,76.2,23.8,.,.,.,.,.,.
9,ASIAN AM,540,001,18,3.941,83.3,11.1,.,.,.,.,.,.
10,ASIAN AM,560,001,12,3.667,83.3,.,8.3,.,.,8.3,.,.
0,ASTRON,103,001,188,3.530,45.7,20.7,28.7,1.6,0.5,0.5,0.5,.
1,ASTRON,103,002,186,3.409,31.2,33.3,25.3,4.8,1.6,1.1,0.5,.
3,ASTRON,104,001,112,3.622,59.8,16.1,15.2,3.6,4.5,.,.,.
4,ASTRON,160,001,116,2.693,11.2,13.8,28.4,19.0,14.7,9.5,1.7,0.9
8,ASTRON,200,001,40,3.488,42.5,32.5,7.5,15.0,2.5,.,.,.
9,ASTRON,335,001,33,3.419,42.4,27.3,12.1,3.0,6.1,.,3.0,6.1
10,ASTRON,340,001,18,3.278,27.8,27.8,22.2,16.7,5.6,.,.,.
0,ATM OCN,100,001,272,2.866,14.7,17.6,20.6,26.8,12.5,3.7,1.1,0.4
1,ATM OCN,101,001,99,2.828,19.2,8.1,25.3,28.3,13.1,5.1,1.0,.
2,ATM OCN,105,001,42,3.190,21.4,38.1,9.5,19.0,11.9,.,.,.
3,ATM OCN,132,001,19,3.053,42.1,21.1,15.8,.,5.3,5.3,10.5,.
4,ATM OCN,171,001,17,3.324,35.3,29.4,29.4,.,.,.,5.9,.
5,ATM OCN,311,001,14,3.929,85.7,14.3,.,.,.,.,.,.
7,ATM OCN,340,001,14,3.071,28.6,21.4,21.4,7.1,14.3,7.1,.,.
8,ATM OCN,355,001,20,3.342,30.0,30.0,25.0,5.0,.,5.0,.,.
10,ATM OCN,404,001,7,4.000,100.0,.,.,.,.,.,.,.
11,ATM OCN,405,001,8,4.000,100.0,.,.,.,.,.,.,.
12,ATM OCN,441,001,16,3.906,87.5,6.3,6.3,.,.,.,.,.
14,ATM OCN,522,001,6,3.583,50.0,16.7,33.3,.,.,.,.,.
15,ATM OCN,575,001,24,3.896,79.2,20.8,.,.,.,.,.,.
16,ATM OCN,611,001,19,3.684,42.1,52.6,5.3,.,.,.,.,.
17,ATM OCN,640,001,9,3.722,55.6,33.3,11.1,.,.,.,.,.
0,B M E,1,001,8,3.938,87.5,12.5,.,.,.,.,.,.
1,B M E,201,001,150,3.787,70.0,20.7,6.0,3.3,.,.,.,.
2,B M E,301,001,116,3.888,80.2,17.2,2.6,.,.,.,.,.
3,B M E,310,001,98,3.577,50.0,22.4,21.4,5.1,1.0,.,.,.
4,B M E,325,001,53,3.726,66.0,17.0,15.1,.,1.9,.,.,.
21,B M E,399,118,11,4.000,100.0,.,.,.,.,.,.,.
25,B M E,399,133,7,4.000,100.0,.,.,.,.,.,.,.
34,B M E,402,001,90,3.900,80.0,20.0,.,.,.,.,.,.
35,B M E,430,001,114,3.377,21.1,40.4,32.5,5.3,0.9,.,.,.
36,B M E,463,001,17,3.588,47.1,29.4,17.6,5.9,.,.,.,.
0,B M E,505,001,13,3.731,46.2,53.8,.,.,.,.,.,.
2,B M E,520,001,41,3.927,85.4,14.6,.,.,.,.,.,.
3,B M E,530,001,9,3.722,55.6,33.3,11.1,.,.,.,.,.
4,B M E,545,001,37,3.703,62.2,24.3,8.1,2.7,2.7,.,.,.
5,B M E,556,001,20,3.475,30.0,35.0,35.0,.,.,.,.,.
6,B M E,564,001,20,3.750,60.0,30.0,10.0,.,.,.,.,.
14,B M E,602,001,20,3.750,50.0,50.0,.,.,.,.,.,.
15,B M E,602,002,7,3.786,57.1,42.9,.,.,.,.,.,.
16,B M E,602,003,26,4.000,100.0,.,.,.,.,.,.,.
17,B M E,602,004,9,4.000,100.0,.,.,.,.,.,.,.
19,B M E,603,001,14,3.750,64.3,21.4,14.3,.,.,.,.,.
20,B M E,662,001,19,4.000,100.0,.,.,.,.,.,.,.
0,B M I,542,003,15,4.000,93.3,.,.,.,.,.,.,.
0,BIOCHEM,100,001,30,4.000,100.0,.,.,.,.,.,.,.
1,BIOCHEM,104,001,48,3.809,79.2,6.3,8.3,2.1,2.1,.,.,.
3,BIOCHEM,299,046,22,4.000,100.0,.,.,.,.,.,.,.
11,BIOCHEM,301,001,44,2.920,34.1,2.3,25.0,9.1,22.7,4.5,2.3,.
12,BIOCHEM,501,001,263,3.315,42.2,16.7,19.0,9.5,9.9,2.3,.,.
13,BIOCHEM,501,002,273,3.426,48.4,14.3,16.1,8.8,8.4,0.7,.,0.4
15,BIOCHEM,507,001,50,2.970,38.0,8.0,14.0,14.0,18.0,4.0,4.0,.
16,BIOCHEM,508,001,121,3.333,42.1,16.5,24.0,9.9,2.5,2.5,1.7,0.8
17,BIOCHEM,510,001,58,3.342,44.8,5.2,29.3,10.3,8.6,.,.,.
18,BIOCHEM,550,001,45,3.189,20.0,26.7,37.8,2.2,13.3,.,.,.
19,BIOCHEM,551,001,99,3.667,56.6,26.3,11.1,6.1,.,.,.,.
20,BIOCHEM,570,001,28,3.875,82.1,14.3,.,3.6,.,.,.,.
21,BIOCHEM,575,001,20,2.800,25.0,5.0,25.0,5.0,35.0,5.0,.,.
24,BIOCHEM,620,001,29,3.293,24.1,24.1,48.3,.,.,3.4,.,.
25,BIOCHEM,625,001,18,3.750,83.3,5.6,.,.,11.1,.,.,.
34,BIOCHEM,699,039,12,4.000,100.0,.,.,.,.,.,.,.
38,BIOCHEM,699,054,6,4.000,100.0,.,.,.,.,.,.,.
0,BIOCORE,181,001,13,4.000,100.0,.,.,.,.,.,.,.
1,BIOCORE,383,001,85,3.253,25.9,14.1,47.1,10.6,2.4,.,.,.
2,BIOCORE,384,001,22,3.636,54.5,18.2,27.3,.,.,.,.,.
3,BIOCORE,384,002,23,3.609,56.5,8.7,34.8,.,.,.,.,.
4,BIOCORE,384,003,20,3.475,50.0,5.0,40.0,.,5.0,.,.,.
5,BIOCORE,384,004,20,3.700,60.0,25.0,10.0,5.0,.,.,.,.
7,BIOCORE,587,001,70,3.343,31.4,24.3,32.9,4.3,7.1,.,.,.
0,BIOLOGY,101,001,165,2.716,23.6,7.3,23.6,11.5,21.8,6.7,4.8,.
1,BIOLOGY,101,002,205,2.576,19.5,8.8,19.0,13.7,24.9,7.8,6.3,.
3,BIOLOGY,102,001,8,3.250,12.5,37.5,37.5,12.5,.,.,.,.
4,BIOLOGY,102,002,13,3.231,23.1,30.8,30.8,.,15.4,.,.,.
5,BIOLOGY,102,003,10,3.450,40.0,40.0,.,10.0,10.0,.,.,.
6,BIOLOGY,102,004,16,3.188,37.5,12.5,18.8,25.0,.,6.3,.,.
7,BIOLOGY,102,005,10,2.900,10.0,30.0,10.0,30.0,20.0,.,.,.
8,BIOLOGY,102,006,12,2.833,16.7,16.7,16.7,16.7,33.3,.,.,.
9,BIOLOGY,102,007,13,3.308,38.5,30.8,15.4,.,7.7,7.7,.,.
10,BIOLOGY,102,008,8,3.188,37.5,12.5,25.0,.,25.0,.,.,.
11,BIOLOGY,102,009,10,3.300,30.0,30.0,20.0,10.0,10.0,.,.,.
12,BIOLOGY,102,010,15,3.133,13.3,33.3,26.7,20.0,6.7,.,.,.
13,BIOLOGY,102,011,13,3.346,30.8,15.4,46.2,7.7,.,.,.,.
14,BIOLOGY,102,012,11,3.273,18.2,27.3,45.5,9.1,.,.,.,.
15,BIOLOGY,102,013,6,3.417,50.0,16.7,16.7,.,16.7,.,.,.
16,BIOLOGY,102,014,13,3.000,23.1,23.1,15.4,23.1,7.7,7.7,.,.
17,BIOLOGY,102,015,12,3.542,41.7,25.0,33.3,.,.,.,.,.
18,BIOLOGY,102,016,10,2.800,10.0,10.0,50.0,10.0,10.0,10.0,.,.
19,BIOLOGY,102,017,9,3.556,44.4,22.2,33.3,.,.,.,.,.
20,BIOLOGY,102,018,8,2.813,25.0,12.5,12.5,25.0,12.5,12.5,.,.
21,BIOLOGY,102,019,7,2.857,14.3,14.3,14.3,42.9,14.3,.,.,.
22,BIOLOGY,102,020,10,3.000,20.0,30.0,20.0,10.0,10.0,10.0,.,.
24,BIOLOGY,130,001,22,2.659,31.8,13.6,4.5,9.1,22.7,9.1,9.1,.
25,BIOLOGY,151,001,299,3.045,32.1,9.4,30.1,7.7,14.0,5.7,1.0,.
26,BIOLOGY,152,001,314,3.215,33.4,10.2,40.4,6.1,6.4,2.9,0.6,.
27,BIOLOGY,152,002,311,3.059,30.9,9.3,34.7,5.1,15.4,1.9,2.6,.
30,BIOLOGY,522,001,10,3.950,90.0,10.0,.,.,.,.,.,.
1,BMOLCHEM,699,002,8,4.000,100.0,.,.,.,.,.,.,.
0,BOTANY,100,001,131,3.540,55.0,14.5,18.3,1.5,3.1,2.3,0.8,1.5
1,BOTANY,123,001,81,3.432,54.3,16.0,13.6,6.2,6.2,1.2,2.5,.
2,BOTANY,130,001,111,2.963,22.5,13.5,30.6,6.3,20.7,4.5,.,0.9
5,BOTANY,152,002,6,3.167,16.7,.,83.3,.,.,.,.,.
7,BOTANY,211,001,13,3.962,92.3,7.7,.,.,.,.,.,.
8,BOTANY,260,001,27,2.889,29.6,3.7,22.2,18.5,22.2,.,3.7,.
15,BOTANY,305,001,16,3.321,25.0,31.3,25.0,.,.,6.3,.,6.3
16,BOTANY,332,001,19,3.553,52.6,26.3,10.5,.,10.5,.,.,.
17,BOTANY,333,001,22,2.905,13.6,27.3,22.7,9.1,18.2,.,4.5,.
18,BOTANY,401,001,42,3.679,59.5,23.8,9.5,7.1,.,.,.,.
19,BOTANY,410,001,22,3.500,50.0,4.5,40.9,4.5,.,.,.,.
20,BOTANY,460,001,31,2.817,29.0,6.5,29.0,3.2,12.9,12.9,3.2,3.2
21,BOTANY,473,001,12,3.958,91.7,8.3,.,.,.,.,.,.
27,BOTANY,500,002,23,3.283,34.8,13.0,34.8,8.7,8.7,.,.,.
31,BOTANY,563,001,17,3.618,58.8,11.8,23.5,5.9,.,.,.,.
32,BOTANY,575,004,12,3.458,50.0,41.7,.,.,.,.,8.3,.
33,BOTANY,575,005,14,4.000,100.0,.,.,.,.,.,.,.
35,BOTANY,672,001,7,4.000,85.7,.,.,.,.,.,.,14.3
3,BSE,170,001,15,3.833,73.3,20.0,6.7,.,.,.,.,.
8,BSE,310,001,48,3.021,16.7,25.0,29.2,12.5,12.5,4.2,.,.
9,BSE,349,001,37,3.486,40.5,35.1,8.1,13.5,2.7,.,.,.
10,BSE,364,001,10,3.000,30.0,20.0,30.0,.,.,20.0,.,.
11,BSE,365,001,67,3.403,32.8,34.3,20.9,7.5,3.0,1.5,.,.
12,BSE,367,001,97,3.538,43.3,24.7,23.7,2.1,1.0,1.0,.,4.1
15,BSE,375,001,11,3.750,45.5,45.5,.,.,.,.,.,9.1
17,BSE,460,001,10,3.300,10.0,40.0,50.0,.,.,.,.,.
18,BSE,464,001,15,2.933,20.0,20.0,33.3,6.7,6.7,13.3,.,.
19,BSE,472,001,22,3.136,18.2,22.7,36.4,13.6,9.1,.,.,.
20,BSE,476,001,26,3.615,53.8,30.8,3.8,7.7,3.8,.,.,.
21,BSE,508,002,44,3.523,34.1,45.5,13.6,4.5,2.3,.,.,.
22,BSE,571,001,29,3.241,20.7,37.9,20.7,10.3,10.3,.,.,.
0,C&E SOC,140,001,39,3.141,25.6,30.8,17.9,12.8,7.7,2.6,2.6,.
1,C&E SOC,210,001,7,3.357,28.6,28.6,28.6,14.3,.,.,.,.
2,C&E SOC,211,001,9,3.667,44.4,44.4,11.1,.,.,.,.,.
3,C&E SOC,222,001,32,3.661,65.6,12.5,9.4,3.1,6.3,.,.,.
4,C&E SOC,248,001,13,3.769,84.6,.,7.7,.,7.7,.,.,.
7,C&E SOC,357,001,9,3.556,44.4,33.3,11.1,11.1,.,.,.,.
8,C&E SOC,360,001,10,3.700,60.0,30.0,.,10.0,.,.,.,.
11,C&E SOC,405,001,14,3.654,64.3,7.1,14.3,.,7.1,.,.,.
15,C&E SOC,500,001,12,3.850,75.0,.,.,8.3,.,.,.,.
16,C&E SOC,540,001,15,3.357,33.3,26.7,20.0,.,13.3,.,.,6.7
17,C&E SOC,617,001,9,4.000,100.0,.,.,.,.,.,.,.
0,CBE,1,001,22,3.955,90.9,9.1,.,.,.,.,.,.
1,CBE,150,001,38,3.697,63.2,15.8,18.4,2.6,.,.,.,.
2,CBE,250,001,42,3.024,23.8,9.5,35.7,19.0,7.1,4.8,.,.
3,CBE,255,001,75,3.107,26.7,16.0,36.0,8.0,9.3,1.3,2.7,.
4,CBE,310,001,58,3.009,12.1,17.2,41.4,19.0,10.3,.,.,.
5,CBE,311,001,63,3.079,31.7,17.5,7.9,23.8,17.5,1.6,.,.
6,CBE,320,001,48,2.885,16.7,18.8,18.8,25.0,16.7,4.2,.,.
7,CBE,324,001,11,3.636,45.5,36.4,18.2,.,.,.,.,.
8,CBE,324,002,15,3.400,26.7,33.3,33.3,6.7,.,.,.,.
9,CBE,324,003,15,3.533,40.0,26.7,33.3,.,.,.,.,.
10,CBE,324,004,16,3.344,31.3,25.0,31.3,6.3,6.3,.,.,.
12,CBE,326,001,71,3.042,19.7,28.2,18.3,11.3,21.1,1.4,.,.
13,CBE,426,001,36,3.097,27.8,16.7,19.4,19.4,16.7,.,.,.
14,CBE,430,001,33,3.121,27.3,15.2,33.3,9.1,12.1,3.0,.,.
15,CBE,440,001,45,3.567,60.0,11.1,20.0,.,8.9,.,.,.
16,CBE,450,001,64,3.828,73.4,20.3,4.7,1.6,.,.,.,.
17,CBE,470,002,65,3.369,26.2,38.5,26.2,4.6,3.1,1.5,.,.
18,CBE,505,001,32,2.984,18.8,25.0,25.0,9.4,15.6,6.3,.,.
19,CBE,540,001,46,3.130,30.4,19.6,15.2,23.9,6.5,4.3,.,.
20,CBE,555,001,14,4.000,100.0,.,.,.,.,.,.,.
21,CBE,562,003,15,3.933,93.3,.,6.7,.,.,.,.,.
22,CBE,562,008,8,4.000,100.0,.,.,.,.,.,.,.
28,CBE,599,021,7,4.000,100.0,.,.,.,.,.,.,.
29,CBE,599,024,8,3.850,87.5,.,12.5,.,.,.,.,.
38,CBE,620,001,11,3.455,27.3,45.5,18.2,9.1,.,.,.,.
0,CHEM,103,001,250,3.010,28.4,10.8,30.4,10.4,11.6,4.4,2.4,.
1,CHEM,103,002,260,2.907,21.9,13.8,26.5,14.6,15.8,5.8,1.2,.
3,CHEM,104,001,277,2.919,25.3,13.4,25.6,12.3,14.8,6.9,1.8,.
4,CHEM,104,002,250,2.990,23.6,15.2,28.0,14.0,14.0,4.4,0.8,.
5,CHEM,104,003,252,2.913,26.2,10.3,25.4,12.7,17.5,7.5,0.4,.
6,CHEM,104,004,261,2.989,25.7,14.6,25.7,10.7,18.0,5.4,.,.
7,CHEM,104,005,283,2.986,25.4,13.8,25.4,11.7,19.4,3.2,0.7,.
8,CHEM,104,006,255,2.935,23.5,13.7,25.5,11.8,19.6,5.1,0.4,.
10,CHEM,108,001,158,2.899,18.4,21.5,24.7,13.9,15.8,0.6,5.1,.
11,CHEM,116,001,24,3.583,50.0,25.0,16.7,8.3,.,.,.,.
12,CHEM,260,001,11,4.000,100.0,.,.,.,.,.,.,.
23,CHEM,311,001,49,2.878,24.5,16.3,26.5,4.1,18.4,6.1,4.1,.
24,CHEM,327,001,70,3.229,27.1,25.7,25.7,14.3,4.3,2.9,.,.
25,CHEM,329,001,52,3.298,32.7,17.3,34.6,7.7,7.7,.,.,.
26,CHEM,329,002,65,3.062,27.7,13.8,33.8,4.6,16.9,.,3.1,.
28,CHEM,343,001,208,2.853,24.0,16.3,19.7,9.1,21.6,5.3,3.4,.
29,CHEM,343,002,208,2.916,27.4,4.8,29.8,10.1,23.1,4.3,0.5,.
30,CHEM,343,003,206,2.674,19.9,6.3,24.8,10.7,29.1,3.9,4.4,.
32,CHEM,344,001,16,3.125,37.5,.,18.8,37.5,6.3,.,.,.
33,CHEM,344,002,17,2.735,17.6,5.9,41.2,11.8,11.8,5.9,5.9,.
34,CHEM,344,003,18,3.139,22.2,27.8,16.7,22.2,11.1,.,.,.
35,CHEM,344,004,15,3.100,20.0,20.0,26.7,26.7,6.7,.,.,.
36,CHEM,344,005,12,3.208,33.3,16.7,25.0,8.3,16.7,.,.,.
37,CHEM,344,006,18,2.917,22.2,16.7,22.2,22.2,11.1,.,5.6,.
38,CHEM,344,007,16,3.344,37.5,18.8,18.8,25.0,.,.,.,.
39,CHEM,344,008,16,3.188,25.0,18.8,31.3,18.8,6.3,.,.,.
40,CHEM,344,009,15,3.400,26.7,40.0,20.0,13.3,.,.,.,.
41,CHEM,344,010,15,3.333,40.0,26.7,6.7,13.3,13.3,.,.,.
0,CHEM,344,011,14,3.286,21.4,28.6,35.7,14.3,.,.,.,.
1,CHEM,344,012,15,3.200,33.3,13.3,33.3,13.3,.,6.7,.,.
2,CHEM,344,013,15,3.267,33.3,6.7,46.7,6.7,6.7,.,.,.
3,CHEM,344,014,14,3.107,28.6,.,50.0,7.1,14.3,.,.,.
4,CHEM,344,015,15,3.433,46.7,20.0,13.3,13.3,6.7,.,.,.
5,CHEM,344,016,17,3.353,47.1,5.9,23.5,17.6,5.9,.,.,.
6,CHEM,344,017,13,3.115,23.1,.,61.5,7.7,7.7,.,.,.
7,CHEM,344,018,12,3.167,16.7,16.7,58.3,.,8.3,.,.,.
8,CHEM,344,019,17,3.206,29.4,17.6,23.5,23.5,5.9,.,.,.
9,CHEM,344,020,15,3.167,13.3,33.3,26.7,26.7,.,.,.,.
10,CHEM,344,021,15,3.333,33.3,20.0,33.3,6.7,6.7,.,.,.
11,CHEM,344,022,15,2.933,20.0,20.0,33.3,6.7,13.3,.,6.7,.
12,CHEM,344,023,17,3.000,11.8,29.4,35.3,17.6,.,.,5.9,.
13,CHEM,344,024,16,3.188,31.3,12.5,31.3,12.5,12.5,.,.,.
14,CHEM,344,027,15,3.133,20.0,20.0,40.0,6.7,13.3,.,.,.
15,CHEM,344,028,14,3.321,35.7,28.6,14.3,7.1,14.3,.,.,.
16,CHEM,344,029,17,3.294,35.3,11.8,41.2,.,11.8,.,.,.
17,CHEM,344,030,16,2.969,31.3,6.3,31.3,12.5,12.5,.,6.3,.
18,CHEM,344,031,14,3.179,14.3,14.3,64.3,7.1,.,.,.,.
19,CHEM,344,032,15,3.100,13.3,33.3,33.3,13.3,.,6.7,.,.
20,CHEM,344,033,13,3.077,15.4,7.7,53.8,23.1,.,.,.,.
21,CHEM,344,034,16,3.156,25.0,6.3,43.8,25.0,.,.,.,.
22,CHEM,344,037,17,3.118,11.8,35.3,29.4,11.8,11.8,.,.,.
23,CHEM,344,038,16,3.281,37.5,18.8,18.8,12.5,12.5,.,.,.
24,CHEM,344,039,14,3.107,14.3,7.1,64.3,14.3,.,.,.,.
25,CHEM,344,040,14,3.357,35.7,14.3,35.7,14.3,.,.,.,.
27,CHEM,345,001,185,2.700,19.5,12.4,25.9,10.8,18.4,7.0,5.9,.
28,CHEM,345,002,183,2.962,22.4,16.9,23.5,8.2,27.3,1.6,.,.
29,CHEM,345,003,128,2.785,19.5,7.8,30.5,8.6,28.1,3.9,1.6,.
30,CHEM,345,004,16,3.813,75.0,12.5,12.5,.,.,.,.,.
31,CHEM,345,005,214,2.862,21.5,11.7,26.6,8.4,27.1,4.2,0.5,.
32,CHEM,345,006,170,2.979,25.9,11.8,27.1,8.8,23.5,2.9,.,.
35,CHEM,505,001,16,2.500,6.3,18.8,18.8,6.3,18.8,18.8,.,6.3
36,CHEM,511,001,10,3.650,70.0,10.0,10.0,.,10.0,.,.,.
37,CHEM,524,001,43,3.116,30.2,14.0,23.3,18.6,11.6,2.3,.,.
38,CHEM,561,001,33,3.091,21.2,24.2,27.3,12.1,12.1,3.0,.,.
39,CHEM,562,001,112,3.134,20.5,29.5,31.3,8.0,5.4,3.6,1.8,.
40,CHEM,563,001,8,3.250,62.5,.,25.0,.,.,.,12.5,.
41,CHEM,563,003,8,3.813,75.0,12.5,12.5,.,.,.,.,.
0,CHEM,563,004,7,3.857,71.4,28.6,.,.,.,.,.,.
1,CHEM,563,006,10,3.800,90.0,.,.,.,10.0,.,.,.
3,CHEM,564,001,11,3.182,9.1,36.4,45.5,.,9.1,.,.,.
4,CHEM,564,003,13,3.423,38.5,38.5,7.7,.,15.4,.,.,.
5,CHEM,564,004,12,3.542,41.7,33.3,16.7,8.3,.,.,.,.
6,CHEM,564,006,13,3.731,53.8,38.5,7.7,.,.,.,.,.
8,CHEM,565,001,72,3.118,23.6,34.7,19.4,5.6,6.9,9.7,.,.
9,CHEM,575,001,18,3.556,44.4,33.3,16.7,.,5.6,.,.,.
10,CHEM,605,001,26,3.596,46.2,34.6,15.4,.,3.8,.,.,.
11,CHEM,606,001,9,3.667,55.6,22.2,22.2,.,.,.,.,.
13,CHEM,623,001,10,3.850,70.0,30.0,.,.,.,.,.,.
14,CHEM,626,001,11,4.000,100.0,.,.,.,.,.,.,.
16,CHEM,636,001,25,3.600,48.0,36.0,8.0,4.0,4.0,.,.,.
17,CHEM,654,001,18,3.972,94.4,5.6,.,.,.,.,.,.
18,CHEM,665,001,11,3.545,36.4,36.4,27.3,.,.,.,.,.
27,CHEM,699,002,6,4.000,100.0,.,.,.,.,.,.,.
33,CHEM,699,013,6,4.000,100.0,.,.,.,.,.,.,.
0,CHEM,699,029,6,4.000,100.0,.,.,.,.,.,.,.
0,CHICLA,102,001,25,3.860,76.0,20.0,4.0,.,.,.,.,.
1,CHICLA,151,001,9,3.833,88.9,.,.,11.1,.,.,.,.
2,CHICLA,201,001,40,3.800,72.5,15.0,12.5,.,.,.,.,.
3,CHICLA,201,002,39,3.605,56.4,25.6,10.3,.,2.6,.,2.6,.
5,CHICLA,210,001,29,3.466,27.6,41.4,27.6,3.4,.,.,.,.
6,CHICLA,231,001,9,3.333,11.1,44.4,44.4,.,.,.,.,.
7,CHICLA,302,001,11,2.727,27.3,36.4,9.1,.,.,9.1,18.2,.
8,CHICLA,321,001,17,3.529,58.8,29.4,.,5.9,.,.,5.9,.
9,CHICLA,330,001,29,3.534,37.9,51.7,6.9,.,.,.,3.4,.
10,CHICLA,347,001,18,2.833,16.7,22.2,16.7,11.1,27.8,5.6,.,.
12,CHICLA,443,001,20,3.475,40.0,40.0,10.0,5.0,.,5.0,.,.
13,CHICLA,501,001,16,3.786,68.8,6.3,6.3,6.3,.,.,.,.
15,CHICLA,525,001,20,3.800,95.0,.,.,.,.,.,5.0,.
0,CIV ENGR,1,001,7,3.857,85.7,.,14.3,.,.,.,.,.
1,CIV ENGR,150,001,15,3.571,40.0,40.0,.,13.3,.,.,.,6.7
2,CIV ENGR,151,001,8,3.643,37.5,37.5,12.5,.,.,.,.,12.5
3,CIV ENGR,155,001,6,2.875,16.7,16.7,.,.,33.3,.,.,.
4,CIV ENGR,291,001,46,2.957,13.0,19.6,32.6,15.2,19.6,.,.,.
5,CIV ENGR,310,001,50,3.070,22.0,8.0,36.0,30.0,4.0,.,.,.
6,CIV ENGR,311,001,62,3.484,51.6,19.4,9.7,12.9,6.5,.,.,.
7,CIV ENGR,320,002,36,3.375,33.3,22.2,36.1,2.8,5.6,.,.,.
8,CIV ENGR,330,001,51,3.186,27.5,11.8,45.1,2.0,13.7,.,.,.
9,CIV ENGR,340,001,36,3.500,50.0,19.4,22.2,2.8,2.8,2.8,.,.
10,CIV ENGR,370,001,48,3.365,33.3,22.9,33.3,8.3,.,2.1,.,.
11,CIV ENGR,377,001,12,3.083,25.0,16.7,33.3,16.7,.,8.3,.,.
12,CIV ENGR,392,001,24,3.917,87.5,8.3,4.2,.,.,.,.,.
13,CIV ENGR,395,001,51,3.363,23.5,25.5,51.0,.,.,.,.,.
14,CIV ENGR,410,001,9,3.833,66.7,33.3,.,.,.,.,.,.
15,CIV ENGR,422,001,6,4.000,100.0,.,.,.,.,.,.,.
16,CIV ENGR,423,001,38,3.250,13.2,55.3,13.2,10.5,5.3,2.6,.,.
17,CIV ENGR,428,001,16,3.781,62.5,31.3,6.3,.,.,.,.,.
18,CIV ENGR,428,002,23,3.659,69.6,13.0,8.7,.,.,.,4.3,.
19,CIV ENGR,428,003,10,3.950,90.0,10.0,.,.,.,.,.,.
21,CIV ENGR,430,001,8,3.188,37.5,.,37.5,12.5,12.5,.,.,.
24,CIV ENGR,447,001,40,3.063,10.0,30.0,40.0,7.5,10.0,2.5,.,.
26,CIV ENGR,492,001,23,3.652,52.2,30.4,13.0,4.3,.,.,.,.
27,CIV ENGR,494,001,52,3.385,42.3,17.3,25.0,5.8,9.6,.,.,.
28,CIV ENGR,496,001,14,3.500,42.9,21.4,28.6,7.1,.,.,.,.
29,CIV ENGR,498,001,54,3.593,46.3,33.3,13.0,7.4,.,.,.,.
31,CIV ENGR,511,001,7,3.786,71.4,14.3,14.3,.,.,.,.,.
32,CIV ENGR,515,001,6,3.917,83.3,16.7,.,.,.,.,.,.
33,CIV ENGR,522,001,7,3.786,85.7,.,.,14.3,.,.,.,.
34,CIV ENGR,522,002,15,3.967,93.3,6.7,.,.,.,.,.,.
35,CIV ENGR,522,003,6,3.917,83.3,16.7,.,.,.,.,.,.
37,CIV ENGR,535,001,12,3.500,25.0,50.0,25.0,.,.,.,.,.
0,CIV ENGR,545,001,8,3.625,50.0,25.0,25.0,.,.,.,.,.
1,CIV ENGR,573,001,17,3.676,52.9,35.3,5.9,5.9,.,.,.,.
